player_id;name;birth_date;role;year_date;years
34534;;1988-01-01T00:00:00.000Z;midfield;1988;27
128228;Adam John Blakeman;1991-12-03T00:00:00.000Z;defence;1991;24
3219;Christopher Edmund Kirkland;1981-05-02T00:00:00.000Z;goalkeeper;1981;34
197884;Troy Roger Hewitt;1990-02-10T00:00:00.000Z;midfield;1990;25
5286;Ga?l Givet-Viaros;1981-10-09T00:00:00.000Z;defence;1981;34
82734;;1992-02-07T00:00:00.000Z;midfield;1992;23
6934;Tuncay ?anl�;1982-01-16T00:00:00.000Z;midfield;1982;33
125117;Joseph Michael Riley;1991-10-13T00:00:00.000Z;defence;1991;24
62145;;1990-07-20T00:00:00.000Z;goalkeeper;1990;25
3768;;1980-10-28T00:00:00.000Z;midfield;1980;35
15910;Thomas James Soares;1986-07-10T00:00:00.000Z;midfield;1986;29
77966;O?uzhan ?zyakup;1992-09-23T00:00:00.000Z;striker;1992;23
54933;;1991-03-30T00:00:00.000Z;midfield;1991;24
57973;Federico Bessone Luna;1984-01-23T00:00:00.000Z;defence;1984;31
3360;Ledley Brenton King;1980-10-12T00:00:00.000Z;defence;1980;35
6833;Zden?k Grygera;1980-05-14T00:00:00.000Z;defence;1980;35
27239;????? ????????;1986-01-29T00:00:00.000Z;midfield;1986;29
8559;;1982-11-22T00:00:00.000Z;midfield;1982;33
6021;Vincenzo Grella;1979-10-05T00:00:00.000Z;midfield;1979;36
61576;Shane Thomas Lowry;1989-06-12T00:00:00.000Z;defence;1989;26
64535;Orlando Carlos Braga de S�;1988-05-26T00:00:00.000Z;midfield;1988;27
19857;Lohor? Steve Ulrich Gohouri;1981-02-08T00:00:00.000Z;defence;1981;34
54949;David Alexander Edwards;1986-02-03T00:00:00.000Z;midfield;1986;29
171679;Matthew James Doherty;1992-01-16T00:00:00.000Z;defence;1992;23
3923;;1977-10-19T00:00:00.000Z;defence;1977;38
22645;;1985-09-20T00:00:00.000Z;defence;1985;30
61646;Jordan Alan Cook;1990-03-20T00:00:00.000Z;midfield;1990;25
11663;;1978-08-29T00:00:00.000Z;defence;1978;37
164785;Jordan Michael Slew;1992-09-07T00:00:00.000Z;midfield;1992;23
14069;;1979-12-18T00:00:00.000Z;midfield;1979;36
201;Owen Lee Hargreaves;1981-01-20T00:00:00.000Z;midfield;1981;34
4129;Jody Darryl Craddock;1975-07-25T00:00:00.000Z;defence;1975;40
128898;Jamal Clint-Ross Blackman;1993-10-27T00:00:00.000Z;goalkeeper;1993;22
41131;;1988-03-05T00:00:00.000Z;goalkeeper;1988;27
121324;;1992-10-20T00:00:00.000Z;defence;1992;23
3686;Daniel John Higginbotham;1978-12-29T00:00:00.000Z;defence;1978;37
121340;Ryan Andrew Noble;1991-06-11T00:00:00.000Z;midfield;1991;24
14014;Ricardo Dwayne Fuller;1979-10-31T00:00:00.000Z;midfield;1979;36
21010;Radek ?ern�;1974-02-18T00:00:00.000Z;goalkeeper;1974;41
120713;Elvijs Putni??;1991-06-12T00:00:00.000Z;goalkeeper;1991;24
146494;;1993-11-16T00:00:00.000Z;midfield;1993;22
125158;Michael Francis O'Halloran;1991-01-06T00:00:00.000Z;midfield;1991;24
16621;Manuel Almunia Rivero;1977-05-19T00:00:00.000Z;goalkeeper;1977;38
13485;Bj?rn Helge Semundseth Riise;1983-06-21T00:00:00.000Z;midfield;1983;32
121391;Joshua Francis Morris;1991-09-30T00:00:00.000Z;midfield;1991;24
121388;Jacob Kendall Kean;1991-02-04T00:00:00.000Z;goalkeeper;1991;24
30434;Samuel Derek Ricketts;1981-10-11T00:00:00.000Z;defence;1981;34
88596;Amine Linganzi Koumba;1989-11-16T00:00:00.000Z;midfield;1989;26
40617;Samuel Edward Hutchinson;1989-08-03T00:00:00.000Z;defence;1989;26
9980;Robert William Hulse;1979-10-25T00:00:00.000Z;midfield;1979;36
121334;Craig Lewis Lynch;1992-03-25T00:00:00.000Z;midfield;1992;23
141347;Samuel Stephen Mantom;1992-02-20T00:00:00.000Z;midfield;1992;23
128273;;1993-03-31T00:00:00.000Z;goalkeeper;1993;22
3144;Robert David Keane;1980-07-08T00:00:00.000Z;midfield;1980;35
49611;Joseph William Mattock;1990-05-15T00:00:00.000Z;defence;1990;25
7570;F�bio Aur?lio Rodrigues;1979-09-24T00:00:00.000Z;defence;1979;36
3207;Thierry Daniel Henry;1977-08-17T00:00:00.000Z;midfield;1977;38
122721;Nicholas Harry Yennaris;1993-05-24T00:00:00.000Z;midfield;1993;22
45298;Eggert Gunn?�r J�nsson;1988-08-18T00:00:00.000Z;midfield;1988;27
182660;Cameron Paul Lancaster;1992-11-05T00:00:00.000Z;midfield;1992;23
121257;Adam John Forshaw;1991-10-08T00:00:00.000Z;striker;1991;24
1320;Tomasz Miros?aw Kuszczak;1982-03-20T00:00:00.000Z;goalkeeper;1982;33
43696;�ngelo Jasiel Balanta;1990-07-01T00:00:00.000Z;midfield;1990;25
60904;;1991-11-28T00:00:00.000Z;striker;1991;24
3682;Wayne Michael Bridge;1980-08-05T00:00:00.000Z;defence;1980;35
15838;Elliott Leslie Ward;1985-01-19T00:00:00.000Z;defence;1985;30
8035;Keith Joseph Andrews;1980-09-13T00:00:00.000Z;midfield;1980;35
14050;;1983-02-18T00:00:00.000Z;defence;1983;32
82215;Bongani Sandile Khumalo;1987-01-06T00:00:00.000Z;defence;1987;28
181687;;1992-09-25T00:00:00.000Z;midfield;1992;23
126258;Lee Anthony Nicholls;1992-10-05T00:00:00.000Z;goalkeeper;1992;23
145466;Timothy Ream;1987-10-05T00:00:00.000Z;defence;1987;28
72264;Marcus Jonas Munuhe Olsson;1988-05-17T00:00:00.000Z;defence;1988;27
12589;Craig Anthony Gordon;1982-12-31T00:00:00.000Z;goalkeeper;1982;33
129054;David Lowell Davis;1991-02-20T00:00:00.000Z;midfield;1991;24
61569;Ryan Mark Donaldson;1991-05-01T00:00:00.000Z;striker;1991;24
173804;Joshua James Vela;1993-12-14T00:00:00.000Z;midfield;1993;22
129062;;1992-12-19T00:00:00.000Z;midfield;1992;23
145488;Rory John McCaughan Gorman;1992-10-26T00:00:00.000Z;midfield;1992;23
88983;Nathan Geoffrey Junior Eccleston;1990-12-30T00:00:00.000Z;midfield;1990;25
110863;;1992-01-31T00:00:00.000Z;defence;1992;23
61841;Adam James Smith;1991-04-29T00:00:00.000Z;defence;1991;24
26412;Carl Onora Ikeme;1986-06-08T00:00:00.000Z;goalkeeper;1986;29
81801;???;1988-07-02T00:00:00.000Z;midfield;1988;27
163344;Sebastian Anthony Pryde Usai;1990-02-28T00:00:00.000Z;goalkeeper;1990;25
192766;Gwion Dafydd Rhys Edwards;1993-03-01T00:00:00.000Z;midfield;1993;22
32216;;1987-03-26T00:00:00.000Z;goalkeeper;1987;28
5958;Francesco Totti;1976-09-27T00:00:00.000Z;striker;1976;39
80894;Lukasz Skorupski;1991-05-05T00:00:00.000Z;goalkeeper;1991;24
20586;Urby Emanuelson;1986-06-16T00:00:00.000Z;defence;1986;29
240365;Michele Somma;1995-03-16T00:00:00.000Z;defence;1995;20
130365;Alessandro Florenzi;1991-03-11T00:00:00.000Z;midfield;1991;24
5486;Seydou Keita;1980-01-16T00:00:00.000Z;midfield;1980;35
69374;Adem Ljajic;1991-09-29T00:00:00.000Z;midfield;1991;24
166237;Leandro Paredes;1994-06-29T00:00:00.000Z;striker;1994;21
170838;Salih Ucan;1994-01-06T00:00:00.000Z;striker;1994;21
5825;Marco Borriello;1982-06-18T00:00:00.000Z;midfield;1982;33
234523;Antonio Sanabria;1996-03-04T00:00:00.000Z;midfield;1996;19
111819;Neto;1989-07-19T00:00:00.000Z;goalkeeper;1989;26
112515;Marcos Alonso;1990-12-28T00:00:00.000Z;defence;1990;25
19998;Gonzalo Rodr�guez;1984-04-10T00:00:00.000Z;defence;1984;31
107010;Stefan Savic;1991-01-08T00:00:00.000Z;defence;1991;24
47085;Nenad Tomovic;1987-08-30T00:00:00.000Z;defence;1987;28
5896;David Pizarro;1979-09-11T00:00:00.000Z;midfield;1979;36
40372;Borja Valero;1985-01-12T00:00:00.000Z;midfield;1985;30
30584;Juan xgas;1983-10-05T00:00:00.000Z;midfield;1983;32
124902;Khouma Babacar;1993-03-17T00:00:00.000Z;midfield;1993;22
6288;Mario G�mez;1985-07-10T00:00:00.000Z;midfield;1985;30
5908;Cristiano Lupatelli;1978-06-21T00:00:00.000Z;goalkeeper;1978;37
55282;Ciprian Tatarusanu;1986-02-09T00:00:00.000Z;goalkeeper;1986;29
111524;Ahmed Hegazy;1991-01-25T00:00:00.000Z;defence;1991;24
23284;Manuel Pasqual;1982-03-13T00:00:00.000Z;defence;1982;33
80351;Josip Ilicic;1988-01-29T00:00:00.000Z;striker;1988;27
7663;Joaqu�n;1981-07-21T00:00:00.000Z;midfield;1981;34
19442;Andrea Lazzari;1984-12-03T00:00:00.000Z;midfield;1984;31
50477;Yohan Benalouane;1987-03-28T00:00:00.000Z;defence;1987;28
33442;Boukary Dram?;1985-07-22T00:00:00.000Z;defence;1985;30
173859;Davide Zappacosta;1992-06-11T00:00:00.000Z;defence;1992;23
30687;Maxi Moralez;1987-02-27T00:00:00.000Z;striker;1987;28
30873;Germ�n Denis;1981-09-10T00:00:00.000Z;midfield;1981;34
7102;Giorgio Frezzolini;1976-01-21T00:00:00.000Z;goalkeeper;1976;39
34211;Cristiano Del Grosso;1983-03-24T00:00:00.000Z;defence;1983;32
22093;Guglielmo Stendardo;1981-05-06T00:00:00.000Z;defence;1981;34
21756;Giulio Migliaccio;1981-06-23T00:00:00.000Z;midfield;1981;34
22249;Cristian Raimondi;1981-04-30T00:00:00.000Z;midfield;1981;34
118689;Leonardo Spinazzola;1993-03-25T00:00:00.000Z;midfield;1993;22
119213;Richmond Boakye;1993-01-28T00:00:00.000Z;midfield;1993;22
197473;Alberto Grassi;1995-03-07T00:00:00.000Z;midfield;1995;20
84467;Rafael;1982-03-03T00:00:00.000Z;goalkeeper;1982;33
17171;Alessandro Agostini;1979-07-23T00:00:00.000Z;defence;1979;36
73048;Ivan Martic;1990-10-02T00:00:00.000Z;defence;1990;25
9850;Vangelis Moras;1981-08-26T00:00:00.000Z;defence;1981;34
2904;Rafael M�rquez;1979-02-13T00:00:00.000Z;defence;1979;36
21829;Francesco Benussi;1981-10-15T00:00:00.000Z;goalkeeper;1981;34
16731;Edson Braafheid;1983-04-08T00:00:00.000Z;defence;1983;32
39118;Juan Pablo Carrizo;1984-05-06T00:00:00.000Z;goalkeeper;1984;31
25441;Zdravko Kuzmanovi?;1987-09-22T00:00:00.000Z;midfield;1987;28
6793;Angelo Palombo;1981-09-25T00:00:00.000Z;midfield;1981;34
120095;Jos? Campa�a;1993-05-31T00:00:00.000Z;midfield;1993;22
75942;Tom�s Rinc�n;1988-01-13T00:00:00.000Z;midfield;1988;27
22594;Daniele Galloppa;1985-05-15T00:00:00.000Z;midfield;1985;30
205677;Luca Garritano;1994-02-11T00:00:00.000Z;midfield;1994;21
4310;Bogdan Lobont;1978-01-18T00:00:00.000Z;goalkeeper;1978;37
44709;Paolo De Ceglie;1986-09-17T00:00:00.000Z;defence;1986;29
68864;Kevin Strootman;1990-02-13T00:00:00.000Z;midfield;1990;25
15185;Lukas Podolski;1985-06-04T00:00:00.000Z;midfield;1985;30
86792;Xherdan Shaqiri;1991-10-10T00:00:00.000Z;midfield;1991;24
13038;Arthur Boka;1983-04-02T00:00:00.000Z;defence;1983;32
16315;Rafa;1985-04-09T00:00:00.000Z;defence;1985;30
93935;Sergio Escudero;1989-09-02T00:00:00.000Z;defence;1989;26
2923;Andreas Ivanschitz;1983-10-15T00:00:00.000Z;striker;1983;32
73250;Mario Gaspar;1990-11-24T00:00:00.000Z;defence;1990;25
31909;Toni Kroos;1990-01-04T00:00:00.000Z;midfield;1990;25
138927;Daniel Carvajal;1992-01-11T00:00:00.000Z;defence;1992;23
7476;Xabi Alonso;1981-11-25T00:00:00.000Z;midfield;1981;34
81743;Fausto Rossi;1990-12-03T00:00:00.000Z;midfield;1990;25
34572;Mario Mandzukic;1986-05-21T00:00:00.000Z;midfield;1986;29
69819;Bab�;1988-01-05T00:00:00.000Z;midfield;1988;27
17259;Manuel Neuer;1986-03-27T00:00:00.000Z;goalkeeper;1986;29
59016;David Alaba;1992-06-24T00:00:00.000Z;defence;1992;23
54659;Holger Badstuber;1989-03-13T00:00:00.000Z;defence;1989;26
126719;Juan Bernat;1993-03-01T00:00:00.000Z;defence;1993;22
16136;Dante;1983-10-18T00:00:00.000Z;defence;1983;32
195051;Gianluca Gaudino;1996-11-11T00:00:00.000Z;midfield;1996;19
74842;Mario G?tze;1992-06-03T00:00:00.000Z;striker;1992;23
2219;Philipp Lahm;1983-11-11T00:00:00.000Z;defence;1983;32
38253;Robert Lewandowski;1988-08-21T00:00:00.000Z;midfield;1988;27
58358;Thomas M�ller;1989-09-13T00:00:00.000Z;striker;1989;26
4360;Arjen Robben;1984-01-23T00:00:00.000Z;midfield;1984;31
7825;Pepe Reina;1982-08-31T00:00:00.000Z;goalkeeper;1982;33
167799;Pierre-Emile H?jbjerg;1995-08-05T00:00:00.000Z;midfield;1995;20
44466;Sebastian Rode;1990-10-11T00:00:00.000Z;midfield;1990;25
161204;Julian Green;1995-06-06T00:00:00.000Z;midfield;1995;20
195064;Lucas Scholl;1996-07-05T00:00:00.000Z;striker;1996;19
32779;Max Gr�n;1987-04-05T00:00:00.000Z;goalkeeper;1987;28
49730;Sebastian Jung;1990-06-22T00:00:00.000Z;defence;1990;25
94201;Robin Knoche;1992-05-22T00:00:00.000Z;defence;1992;23
32213;Naldo;1982-09-10T00:00:00.000Z;defence;1982;33
86784;Ricardo Rodr�guez;1992-08-25T00:00:00.000Z;defence;1992;23
93704;Josuha Guilavogui;1990-09-19T00:00:00.000Z;midfield;1990;25
4687;Aaron Hunt;1986-09-04T00:00:00.000Z;striker;1986;29
10471;Luiz Gustavo;1987-07-23T00:00:00.000Z;midfield;1987;28
35247;Vieirinha;1986-01-24T00:00:00.000Z;midfield;1986;29
88755;Kevin de Bruyne;1991-06-28T00:00:00.000Z;striker;1991;24
7427;Ivica Olic;1979-09-14T00:00:00.000Z;midfield;1979;36
94192;Patrick Drewes;1993-02-04T00:00:00.000Z;goalkeeper;1993;22
65255;Timm Klose;1988-05-09T00:00:00.000Z;defence;1988;27
8317;Marcel Sch?fer;1984-06-07T00:00:00.000Z;defence;1984;31
117674;Maximilian Arnold;1994-05-27T00:00:00.000Z;striker;1994;21
38410;Daniel Caligiuri;1988-01-15T00:00:00.000Z;midfield;1988;27
129593;Junior Malanda ?;1994-08-28T00:00:00.000Z;midfield;1994;21
56331;Bas Dost;1989-05-31T00:00:00.000Z;midfield;1989;26
84938;Timo Horn;1993-05-12T00:00:00.000Z;goalkeeper;1993;22
15300;Miso Brecko;1984-05-01T00:00:00.000Z;defence;1984;31
108537;Jonas Hector;1990-05-27T00:00:00.000Z;defence;1990;25
41023;Dominic Maroh;1987-03-04T00:00:00.000Z;defence;1987;28
122675;Kevin Wimmer;1992-11-15T00:00:00.000Z;defence;1992;23
16565;Daniel Halfar;1988-01-07T00:00:00.000Z;striker;1988;27
1126;Matthias Lehmann;1983-05-28T00:00:00.000Z;midfield;1983;32
52830;Adam Matuschyk;1989-02-14T00:00:00.000Z;midfield;1989;26
51176;Marcel Risse;1989-12-17T00:00:00.000Z;midfield;1989;26
108650;Yuya Osako;1990-05-18T00:00:00.000Z;midfield;1990;25
142281;Anthony Ujah;1990-10-14T00:00:00.000Z;midfield;1990;25
5072;Thomas Kessler;1986-01-20T00:00:00.000Z;goalkeeper;1986;29
148657;Tom�s Kalas;1993-05-15T00:00:00.000Z;defence;1993;22
38267;Mergim Mavraj;1986-06-09T00:00:00.000Z;defence;1986;29
117469;Pawel Olkowski;1990-02-13T00:00:00.000Z;defence;1990;25
119277;Yannick Gerhardt;1994-03-13T00:00:00.000Z;midfield;1994;21
84435;Kevin Vogt;1991-09-23T00:00:00.000Z;midfield;1991;24
79967;Simon Zoller;1991-06-26T00:00:00.000Z;midfield;1991;24
1784;Ren? Adler;1985-01-15T00:00:00.000Z;goalkeeper;1985;30
42044;Dennis Diekmeier;1989-10-20T00:00:00.000Z;defence;1989;26
34561;Johan Djourou;1987-01-18T00:00:00.000Z;defence;1987;28
16624;Marcell Jansen;1985-11-04T00:00:00.000Z;defence;1985;30
1726;Heiko Westermann;1983-08-14T00:00:00.000Z;defence;1983;32
53536;Tolgay Arslan;1990-08-16T00:00:00.000Z;midfield;1990;25
21905;Valon Behrami;1985-04-19T00:00:00.000Z;midfield;1985;30
30308;Ivo Ilicevic;1986-11-14T00:00:00.000Z;midfield;1986;29
4192;Rafael van der Vaart;1983-02-11T00:00:00.000Z;striker;1983;32
73013;Pierre-Michel Lasogga;1991-12-15T00:00:00.000Z;midfield;1991;24
12864;Jaroslav Drobny;1979-10-18T00:00:00.000Z;goalkeeper;1979;36
53669;Matthias Ostrzolek;1990-06-05T00:00:00.000Z;defence;1990;25
196357;Jonathan Tah;1996-02-11T00:00:00.000Z;defence;1996;19
63737;Petr Jir�cek;1986-03-02T00:00:00.000Z;midfield;1986;29
18918;Per Ciljan Skjelbred;1987-06-16T00:00:00.000Z;midfield;1987;28
103547;Artjoms Rudnevs;1988-01-13T00:00:00.000Z;midfield;1988;27
106181;Jacques Zoua;1991-09-06T00:00:00.000Z;midfield;1991;24
45672;Kevin Trapp;1990-07-08T00:00:00.000Z;goalkeeper;1990;25
78553;Bamba Anderson;1988-01-10T00:00:00.000Z;defence;1988;27
41866;Constant Djakpa;1986-10-17T00:00:00.000Z;defence;1986;29
16520;Marco Russ;1985-08-04T00:00:00.000Z;defence;1985;30
39259;Makoto Hasebe;1984-01-18T00:00:00.000Z;midfield;1984;31
74295;Aleksandar Ignjovski;1991-01-27T00:00:00.000Z;defence;1991;24
98249;Takashi Inui;1988-06-02T00:00:00.000Z;midfield;1988;27
3942;Martin Lanig;1984-07-11T00:00:00.000Z;midfield;1984;31
176485;Lucas Piaz�n;1994-01-20T00:00:00.000Z;midfield;1994;21
109256;Haris Seferovic;1992-02-22T00:00:00.000Z;midfield;1992;23
2050;Nelson Valdez;1983-11-28T00:00:00.000Z;midfield;1983;32
44594;Felix Wiedwald;1990-03-15T00:00:00.000Z;goalkeeper;1990;25
49723;Timothy Chandler;1990-03-29T00:00:00.000Z;defence;1990;25
2767;Alexander Madlung;1982-07-11T00:00:00.000Z;defence;1982;33
53437;Bastian Oczipka;1989-01-12T00:00:00.000Z;defence;1989;26
53533;Carlos Zambrano;1989-07-10T00:00:00.000Z;defence;1989;26
1565;Alexander Meier;1983-01-17T00:00:00.000Z;striker;1983;32
59027;Roman B�rki;1990-11-14T00:00:00.000Z;goalkeeper;1990;25
93707;Christian G�nter;1993-02-28T00:00:00.000Z;defence;1993;22
160938;Marc-Oliver Kempf;1995-01-28T00:00:00.000Z;defence;1995;20
9697;Pavel Krmas;1980-03-03T00:00:00.000Z;defence;1980;35
55114;Oliver Sorg;1990-05-29T00:00:00.000Z;defence;1990;25
179643;Vladim�r Darida;1990-08-08T00:00:00.000Z;midfield;1990;25
30942;Mike Frantz;1986-10-14T00:00:00.000Z;midfield;1986;29
70285;Jonathan Schmid;1990-06-22T00:00:00.000Z;midfield;1990;25
29865;Julian Schuster;1985-04-15T00:00:00.000Z;midfield;1985;30
10885;Karim Gu?d?;1985-01-07T00:00:00.000Z;midfield;1985;30
66058;Admir Mehmedi;1991-03-16T00:00:00.000Z;striker;1991;24
42079;Sebastian Mielitz;1989-07-18T00:00:00.000Z;goalkeeper;1989;26
55099;Nicolas H?fler;1990-03-09T00:00:00.000Z;midfield;1990;25
124517;Sebastian Kerk;1994-04-17T00:00:00.000Z;striker;1994;21
89591;Felix Klaus;1992-09-13T00:00:00.000Z;midfield;1992;23
25468;Sebastian Freis;1985-04-23T00:00:00.000Z;midfield;1985;30
143891;Maximilian Philipp;1994-03-01T00:00:00.000Z;striker;1994;21
39732;Thomas Kraft;1988-07-22T00:00:00.000Z;goalkeeper;1988;27
4315;Johnny Heitinga;1983-11-15T00:00:00.000Z;defence;1983;32
39094;Sebastian Langkamp;1988-01-15T00:00:00.000Z;defence;1988;27
51100;Peter Pekar�k;1986-10-30T00:00:00.000Z;defence;1986;29
79355;Hajime Hosogai;1986-06-10T00:00:00.000Z;midfield;1986;29
4691;Peter Niemeyer;1983-11-22T00:00:00.000Z;midfield;1983;32
43847;Ronny;1986-05-11T00:00:00.000Z;striker;1986;29
85867;Nico Schulz;1993-04-01T00:00:00.000Z;defence;1993;22
25427;Roy Beerens;1987-12-22T00:00:00.000Z;midfield;1987;28
79377;Genki Haraguchi;1991-05-09T00:00:00.000Z;midfield;1991;24
58124;Julian Schieber;1989-02-13T00:00:00.000Z;midfield;1989;26
24112;Rune Jarstein;1984-09-29T00:00:00.000Z;goalkeeper;1984;31
124732;John Anthony Brooks;1993-01-28T00:00:00.000Z;defence;1993;22
2334;Marcel Ndjeng;1982-05-06T00:00:00.000Z;defence;1982;33
35872;?nis Ben-Hatira;1988-07-18T00:00:00.000Z;midfield;1988;27
51168;Jens Hegeler;1988-01-22T00:00:00.000Z;striker;1988;27
37013;Sami Allagui;1986-05-28T00:00:00.000Z;midfield;1986;29
39743;Sandro Wagner;1987-11-29T00:00:00.000Z;midfield;1987;28
39306;Raphael Wolf;1988-06-06T00:00:00.000Z;goalkeeper;1988;27
88680;Luca Caldirola;1991-02-01T00:00:00.000Z;defence;1991;24
1277;Clemens Fritz;1980-12-07T00:00:00.000Z;defence;1980;35
90489;Santiago Garc�a;1988-07-08T00:00:00.000Z;defence;1988;27
32618;Assani Lukimya;1986-01-25T00:00:00.000Z;defence;1986;29
74996;Izet Hajrovic;1991-08-04T00:00:00.000Z;midfield;1991;24
31007;Zlatko Junuzovic;1987-09-26T00:00:00.000Z;midfield;1987;28
31910;Felix Kroos;1991-03-12T00:00:00.000Z;midfield;1991;24
14882;C?dric Makiadi;1984-02-23T00:00:00.000Z;midfield;1984;31
27805;Eljero Elia;1987-02-13T00:00:00.000Z;midfield;1987;28
59783;Franco di Santo;1989-04-07T00:00:00.000Z;midfield;1989;26
117478;Marnon Busch;1994-12-08T00:00:00.000Z;defence;1994;21
36207;Fin Bartels;1987-02-07T00:00:00.000Z;midfield;1987;28
12106;Ludovic Obraniak;1984-11-10T00:00:00.000Z;striker;1984;31
42936;Nils Petersen;1988-12-06T00:00:00.000Z;midfield;1988;27
178459;Davie Selke;1995-01-20T00:00:00.000Z;midfield;1995;20
21327;Ron-Robert Zieler;1989-02-12T00:00:00.000Z;goalkeeper;1989;26
75852;Miiko Albornoz;1990-11-30T00:00:00.000Z;defence;1990;25
52920;Marcelo;1987-05-20T00:00:00.000Z;defence;1987;28
2805;Christian Pander;1983-08-28T00:00:00.000Z;defence;1983;32
83002;Hiroki Sakai;1990-04-12T00:00:00.000Z;defence;1990;25
1586;Christian Schulz;1983-04-01T00:00:00.000Z;defence;1983;32
22837;Leon Andreasen;1983-04-23T00:00:00.000Z;midfield;1983;32
93844;Leonardo Bittencourt;1993-12-19T00:00:00.000Z;midfield;1993;22
60028;Edgar Prib;1989-12-15T00:00:00.000Z;midfield;1989;26
41507;Manuel Schmiedebach;1988-12-05T00:00:00.000Z;midfield;1988;27
81999;Joselu;1990-03-27T00:00:00.000Z;midfield;1990;25
2950;Robert Almer;1984-03-20T00:00:00.000Z;goalkeeper;1984;31
68815;Felipe;1987-05-15T00:00:00.000Z;defence;1987;28
37216;Ceyhun G�lselam;1987-12-25T00:00:00.000Z;midfield;1987;28
86175;Hiroshi Kiyotake;1989-11-12T00:00:00.000Z;midfield;1989;26
119557;Kenan Karaman;1994-03-05T00:00:00.000Z;midfield;1994;21
3114;Jan Schlaudraff;1983-07-18T00:00:00.000Z;striker;1983;32
75640;Artur Sobiech;1990-06-12T00:00:00.000Z;midfield;1990;25
39015;Ralf F?hrmann;1988-09-27T00:00:00.000Z;goalkeeper;1988;27
119031;Kaan Ayhan;1994-11-10T00:00:00.000Z;defence;1994;21
39020;Benedikt H?wedes;1988-02-29T00:00:00.000Z;defence;1988;27
94005;Sead Kolasinac;1993-06-20T00:00:00.000Z;defence;1993;22
82105;Joel Matip;1991-08-08T00:00:00.000Z;defence;1991;24
16922;Kevin-Prince Boateng;1987-03-06T00:00:00.000Z;midfield;1987;28
85148;Julian Draxler;1993-09-20T00:00:00.000Z;midfield;1993;22
40478;Roman Neust?dter;1988-02-18T00:00:00.000Z;midfield;1988;27
39102;Sidney Sam;1988-01-31T00:00:00.000Z;midfield;1988;27
45660;Eric Maxim Choupo-Moting;1989-03-23T00:00:00.000Z;midfield;1989;26
4357;Klaas-Jan Huntelaar;1983-08-12T00:00:00.000Z;midfield;1983;32
1363;Christian Wetklo;1980-01-11T00:00:00.000Z;goalkeeper;1980;35
6636;Christian Fuchs;1986-04-07T00:00:00.000Z;defence;1986;29
54312;Felipe Santana;1986-03-17T00:00:00.000Z;defence;1986;29
6645;Tranquillo Barnetta;1985-05-22T00:00:00.000Z;midfield;1985;30
44713;Christian Clemens;1991-08-04T00:00:00.000Z;midfield;1991;24
55510;Marco H?ger;1989-09-16T00:00:00.000Z;midfield;1989;26
146164;Max Meyer;1995-09-18T00:00:00.000Z;striker;1995;20
55089;Oliver Baumann;1990-06-02T00:00:00.000Z;goalkeeper;1990;25
31182;Andreas Beck;1987-03-13T00:00:00.000Z;defence;1987;28
51676;Ermin Bicakcic;1990-01-24T00:00:00.000Z;defence;1990;25
132529;Jin-Su Kim;1992-06-13T00:00:00.000Z;defence;1992;23
166601;Niklas S�le;1995-09-03T00:00:00.000Z;defence;1995;20
37287;Tarik Elyounoussi;1988-02-23T00:00:00.000Z;midfield;1988;27
19548;Eugen Polanski;1986-03-17T00:00:00.000Z;midfield;1986;29
131789;Roberto Firmino;1991-10-02T00:00:00.000Z;striker;1991;24
57051;Sebastian Rudy;1990-02-28T00:00:00.000Z;midfield;1990;25
39106;�d�m Szalai;1987-12-09T00:00:00.000Z;midfield;1987;28
82009;Kevin Volland;1992-07-30T00:00:00.000Z;midfield;1992;23
40034;Jens Grahl;1988-09-22T00:00:00.000Z;goalkeeper;1988;27
58178;David Abraham;1986-07-15T00:00:00.000Z;defence;1986;29
57845;Tobias Strobl;1990-05-12T00:00:00.000Z;defence;1990;25
68033;Steven Zuber;1991-08-17T00:00:00.000Z;midfield;1991;24
50512;Anthony Modeste;1988-04-14T00:00:00.000Z;midfield;1988;27
52530;Sven Schipplock;1988-11-08T00:00:00.000Z;midfield;1988;27
59238;Marwin Hitz;1987-09-18T00:00:00.000Z;goalkeeper;1987;28
224884;Abdul Rahman Baba;1994-07-02T00:00:00.000Z;defence;1994;21
3851;Jan-Ingwer Callsen-Bracker;1984-09-23T00:00:00.000Z;defence;1984;31
